"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CM6ALG3W","journalArticle","","Zittel, M, T; Nyhuis, D; Baumann","Geographic Representation in Party-Dominated Legislatures: A Quantitative Text Analysis of Parliamentary Questions in the German Bundestag","LEGISLATIVE STUDIES QUARTERLY","","","http://dx.doi.org/10.1111/lsq.12238","","Political representation in European democracies is widely considered partisan and collectivist. This article, however, stresses that there is more to the representative process in European democracies than just its textbook version. It emphasizes the role of geographic representation as a complementary strategy in party-dominated legislatures that is characterized by two distinct features. First, legislators employ distinct opportunities to participate in legislative contexts to signal attention to geographic constituents without disrupting party unity. Second, these activities are motivated by individual- and district-level characteristics that supplement electoral-system-level sources of geographic representation. We empirically test and corroborate this argument for the German case on the basis of a content analysis of parliamentary questions in the 17th German Bundestag (2009-13). In this analysis, we show that higher levels of localness among legislators and higher levels of electoral volatility in districts result in increased geographic representation.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\IH7H9LF3\Zittel - Geographic Representation in Party-Dominated Legis.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298","","","","","","","",""
"I24CCB3B","journalArticle","","Ernst, F, N; Engesser, S; Buchel, F; Blassnig, S; Esser","Extreme parties and populism: an analysis of Facebook and Twitter across six countries","INFORMATION COMMUNICATION & SOCIETY","","","http://dx.doi.org/10.1080/1369118X.2017.1329333","","Parties are adapting to the new digital environment in many ways; however, the precise relations between populist communication and social media are still hardly considered. This study compares populist communication strategies on Twitter and Facebook employed by a broad spectrum of left-wing, center, and right-wing political actors in six Western democracies. We conduct a semi-automated content analysis of politicians' social media statements (N=1400) and find that populism manifests itself in a fragmented form and is mostly used by political actors at the extremes of the political spectrum (both right-wing and left-wing), by opposition parties, and on Facebook.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\CKN4FMXG\Ernst - Extreme parties and populism an analysis of Faceb.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298","","","","","","","",""
"GNB66VZC","journalArticle","","Rossini, TJ, P; Sturm-Wikerson, H; Johnson","A wall of incivility? Public discourse and immigration in the 2016 U.S. Primaries","JOURNAL OF INFORMATION TECHNOLOGY & POLITICS","","","http://dx.doi.org/10.1080/19331681.2020.1858218","","This study uses computational methods to investigate public incivility in Facebook comments to campaign messages during the primaries of the 2016 U.S. Presidential Election, focusing on candidates' posts about immigration. Specifically, we investigate the relationship between campaign messaging strategies, such as advocacy and attacks, and the presence of incivility in public comments. We find that Trump dominated both in terms of number of posts and of public conversation and was the least likely to receive uncivil comments. Attack messages by the candidates were more likely to receive uncivil comments, suggesting that campaign negativity may indeed affect how the public engages with candidates online. These findings are important because uncivil discourse may contribute to further polarize the public around the issues, which may in turn lead to more extreme views.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\XP87WFWV\Rossini - A wall of incivility Public discourse and immigra.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298","","","","","","","",""
"2K98PMGK","journalArticle","","El-Masri, T, M; Ramsay, A; Ahmed, HM; Ahmad","Positive sentiments as coping mechanisms and path to resilience: the case of Qatar blockade","INFORMATION COMMUNICATION & SOCIETY","","","http://dx.doi.org/10.1080/1369118X.2020.1748086","","Existing research on coping accentuates the role of positive emotions as defensive mechanisms to cope with stressful situations and the ensuing negative emotions. The same literature justifies the long-term effects of positive emotions that help build lasting resilience. Grounded in theories of coping and resilience, this paper (1) identifies the emotions that people actuate to cope with adversaries and (2) evaluates the resulting long-lasting adaptation and resilience. To do this, we examined the emotions felt by Qatar residents due to a land, sea, and air blockade enforced by neighbouring counties. Accordingly, we analysed 160,000 Arabic tweets originating from Qatar between June-2017 and March-2018 using a novel machine-learning algorithm termed Weighted Conditional Probability. Our algorithm achieved state-of-the-art performance when compared with the often-used Support Vector Machine, Naive Bayes and Deep Neural Nets algorithms. Results show that, while Qatar residents experienced an emotional roller coaster during the blockade, they used positive emotions like love and optimism to cope with adversities and accompanying emotions of fear and anger. Moreover, our analysis reveals that their adaptive resilient capacities gradually strengthened during the nine months of blockade. The study supports the renowned theory of positive emotions using an advanced methodology and a large-scale dataset.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\M4SV4ENY\El-Masri - Positive sentiments as coping mechanisms and path .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298","","","","","","","",""
"K6UG9TZD","journalArticle","","Gelman, SL, J; Wilson","Measuring Congressional Partisanship and Its Consequences","LEGISLATIVE STUDIES QUARTERLY","","","http://dx.doi.org/10.1111/lsq.12331","","We develop a method for measuring a legislator's partisanship using their Twitter rhetoric. To do so, we classify over 2.1 million tweets sent during two congressional terms (2015 through 2018) to determine how often members use explicitly partisan language. Since lawmakers are strategic in how they communicate with the public, we argue our approach captures a member's partisan intensity, the time and effort they devote to supporting their party. After validating our measure, we examine how partisanship affects commonly studied legislative behaviors. We show it predicts, independent of ideology, a lawmaker's party-unity voting and expressed bipartisanship. Additionally, we find that presidential support is principally driven by partisanship, not ideology. Our findings offer two contributions. First, we show that a member's partisanship, based on how they talk about Democrats and Republicans online, is associated with their legislative behavior. Second, we measure a concept that is difficult to operationalize.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\YVGEE83I\Gelman - Measuring Congressional Partisanship and Its Conse.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298","","","","","","","",""
"5F6CEBJP","journalArticle","","Bene, M","Topics to talk about. The effects of political topics and issue ownership on user engagement with politicians' Facebook posts during the 2018 Hungarian general election","JOURNAL OF INFORMATION TECHNOLOGY & POLITICS","","","http://dx.doi.org/10.1080/19331681.2021.1881015","","This study investigates the political topics that triggered user engagement on candidates' Facebook pages during the 2018 Hungarian general election campaign on a full dataset of politicians' communication by using automated content analysis approaches. We have limited knowledge on what topics spread well on Facebook. This study aims to fill this gap by investigating the engagement-triggering effects of prominent topics of the 2018 Hungarian election campaign. It hypothesizes that salient issues (immigration and corruption) and campaign-related posts will obtain more user reaction, while policy topics and mobilization-related content will be less engaging. The effects of issue ownership on user engagement are also tested. For this, the study draws upon an extensive dataset that includes all Facebook posts of each candidate (511 candidates 38030 posts) running for MP positions, posted between the official starting day of the campaign and Election Day. Topics are identified by dictionary-based and supervised learning methods that allow us to categorize a larger set of data than earlier works. The results show that corruption, development policy, and campaign are the most popular topics with users. The most interesting finding, however, is related to the reversed issue ownership effect on user engagement.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\VBY3FGJQ\Bene - Topics to talk about. The effects of political top.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298","","","","","","","",""
"2B5YXBVB","journalArticle","","Neumann, B, M; Linder, F; Desmarais","Government websites as data: a methodological pipeline with application to the websites of municipalities in the United States","JOURNAL OF INFORMATION TECHNOLOGY & POLITICS","","","http://dx.doi.org/10.1080/19331681.2021.1999880","","The content of a government's website is an important source of information about policy priorities, procedures, and services. Existing research on government websites has relied on manual methods of website content collection and processing, which imposes cost limitations on the scale of website data collection. In this research note, we propose that the automated collection of website content from large samples of government websites can offer relief from the costs of manual collection, and enable contributions through large-scale comparative analyses. We also provide software to ease the use of this data collection method. In an illustrative application, we collect textual content from the websites of over two hundred municipal governments in the United States, and study how website content is associated with mayoral partisanship. Using statistical topic modeling, we find that the partisanship of the mayor predicts differences in the contents of city websites that align with differences in the platforms of Democrats and Republicans. The application illustrates the utility of website content data extracted via our methodological pipeline.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\RU6Z4BBY\Neumann - Government websites as data a methodological pipe.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4298","","","","","","","",""
"Z5E2239D","journalArticle","","Garbe, P, L; Selvik, LM; Lemaire","How African countries respond to fake news and hate speech","INFORMATION COMMUNICATION & SOCIETY","","","http://dx.doi.org/10.1080/1369118X.2021.1994623","","While scholars have already identified and discussed some of the most urgent problems in content moderation in the Global North, fewer scholars have paid attention to content regulation in the Global South, and notably Africa. In the absence of content moderation by Western tech giants themselves, African countries appear to have shifted their focus towards state-centric approaches to regulating content. We argue that those approaches are largely informed by a regime's motivation to repress media freedom as well as institutional constraints on the executive. We use structural topic modelling on a corpus of news articles worldwide (N = 7 ' 787) mentioning hate speech and fake news in 47 African countries to estimate the salience of discussions of legal and technological approaches to content regulation. We find that, in particular, discussions of technological strategies are more salient in regimes with little respect for media freedom and fewer legislative constraints. Overall, our findings suggest that the state is the dominant actor in shaping content regulation across African countries and point to the need for a better understanding of how regime-specific characteristics shape regulatory decisions.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\HY9HPS28\Garbe - How African countries respond to fake news and hat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4299","","","","","","","",""
"6W3BLACG","journalArticle","","Rossini, B, P; Stromer-Galley, J; Kenski, K; Hemsley, J; Zhang, FF; Dobreski","The relationship between race competitiveness, standing in the polls, and social media communication strategies during the 2014 U.S. gubernatorial campaigns","JOURNAL OF INFORMATION TECHNOLOGY & POLITICS","","","http://dx.doi.org/10.1080/19331681.2018.1485606","","Political campaigns have been systematically using social media for strategic advantage. However, little is known about how competitiveness affects the ways candidates communicate online. Our study analyzes how race competitiveness as measured by polling performance influences candidates' strategies on Twitter and Facebook. We analyze all social media messages of Republican and Democratic candidates in states that held gubernatorial elections in 2014 using supervised automated content analysis. We find that position in the polls and that race competitiveness are correlated with the ways candidates communicate on social media, and that candidates use Twitter and Facebook in different ways to communicate with the public.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\XQ5KPQBK\Rossini - The relationship between race competitiveness, sta.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4299","","","","","","","",""
"8NNGP33K","journalArticle","","Spaiser, D, V; Chadefaux, T; Donnay, K; Russmann, F; Helbing","Communication power struggles on social media: A case study of the 2011-12 Russian protests","JOURNAL OF INFORMATION TECHNOLOGY & POLITICS","","","http://dx.doi.org/10.1080/19331681.2017.1308288","","In 2011-2012 Russia experienced a wave of mass protests surrounding the Duma and presidential elections. The protests, however, faded shortly after the second election. We study the Russian political discourse on Twitter during this period and the main actors involved: the pro-government camp, the opposition, and the general public. We analyze around 700,000 Twitter messages and investigate the social networks of the most active Twitter users. Our analysis shows that progovernment users employed a variety of communication strategies to shift the political discourse and marginalize oppositional voices on Twitter. This demonstrates how authorities can disempower regime critics and successfully manipulate public opinion on social media.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\DPGPG9FL\Spaiser - Communication power struggles on social media A c.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4299","","","","","","","",""
"V82E9BBB","journalArticle","","Triantafillidou, G, A; Lappas","Depersonalize and attack: facebook campaigns of populist candidates in Greece during the 2019 Greek national elections","JOURNAL OF INFORMATION TECHNOLOGY & POLITICS","","","http://dx.doi.org/10.1080/19331681.2022.2054484","","Using an actor-center approach, the present study sheds light on the intersection between populist communication and Facebook campaigns in the context of the 2019 general elections in Greece. Specifically, the study focuses on how populist actors in Greece campaigned on Facebook and examines their communicative performance in terms of user engagement in comparison with that of their opponents. For this purpose, a quantitative content analysis was performed by analyzing the Facebook posts published by populist and non-populist candidates over one week preceding the July 7 elections. Results suggest that candidates from populist parties, such as SYRIZA (Coalition of the Radical Left) and EL (Greek Solution), were outpaced by the mainstream New Democracy party that won the election. Moreover, significant differences are observed between populist and non-populist actors regarding the communication strategies utilized. Results suggest that different communication strategies have varying effects on user engagement depending on the populist identity of candidates, as well as their position in the left-right political spectrum. Several practical implications are proposed regarding the effective orchestration of Facebook campaigns by populist and non-populist actors.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\HT9DRL5V\Triantafillidou - Depersonalize and attack facebook campaigns of po.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4299","","","","","","","",""
"BEHB2LKG","journalArticle","","Oliveira, PA, DJS; Bermejo, PHD; dos Santos","Can social media reveal the preferences of voters? A comparison between sentiment analysis and traditional opinion polls","JOURNAL OF INFORMATION TECHNOLOGY & POLITICS","","","http://dx.doi.org/10.1080/19331681.2016.1214094","","This study aims to determine whether the results obtained by applying sentiment analysis to data extracted from social media can reveal the political preferences of citizens to a greater degree of accuracy than traditional public opinion surveys. The researcher collected and analyzed 92,441 tweets related to the Brazilian presidential candidates during the second round of elections in 2014. The analysis results were compared with six voter preference polls conducted by the Datafolha Research Institute. The results showed that sentiment analysis may indicate voter preferences at an accuracy that was only 1% to 8% different than that of traditional research, which has an average accuracy of 81.05%.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\9WBHUDXG\Oliveira - Can social media reveal the preferences of voters.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4299","","","","","","","",""
"ZSYCK83V","journalArticle","","Johann, K, D; Kleinen-von Konigslow, K; Kritzinger, S; Thomas","Intra-Campaign Changes in Voting Preferences: The Impact of Media and Party Communication","POLITICAL COMMUNICATION","","","http://dx.doi.org/10.1080/10584609.2017.1339222","","An increasing number of citizens change and adapt their party preferences during the electoral campaign. We analyze which short-term factors explain intra-campaign changes in voting preferences, focusing on the visibility and tone of news media reporting and party canvassing. Our analyses rely on an integrative data approach, linking data from media content analysis to public opinion data. This enables us to investigate the relative impact of news media reporting as well as party communication. Inherently, we overcome previously identified methodological problems in the study of communication effects on voting behavior. Our findings reveal that campaigns matter: Especially interpersonal party canvassing increases voters' likelihood to change their voting preferences in favor of the respective party, whereas media effects are limited to quality news outlets and depend on individual voters' party ambivalence.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\SGBB25NS\Johann - Intra-Campaign Changes in Voting Preferences The .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4299","","","","","","","",""
"6Q6E4ANT","journalArticle","","Keller, K, TR; Kleinen-von Konigslow","Pseudo-discursive, mobilizing, emotional, and entertaining: identifying four successful communication styles of political actors on social media during the 2015 Swiss national elections","JOURNAL OF INFORMATION TECHNOLOGY & POLITICS","","","http://dx.doi.org/10.1080/19331681.2018.1510355","","Political actors are adapting their communication styles to the network media logic of social media platforms with varying success. This study investigates the communication styles used during the Swiss national election 2015 and their success in triggering digital reactions. In a quantitative content analysis of the top 20 most reacted to messages on Facebook (n = 2170) and Twitter (N = 1796) of 246 Swiss parliamentarians and 11 parties we analyzed the impact of a pseudo-discursive, mobilizing, emotional and entertaining communication style. Whereas the pseudo-discursive style is the most common on both platforms, it leads on Facebook to fewer interactions. The entertaining style fosters reactions on Facebook but not on Twitter. Though the emotional style is used the least, it is the most beneficial. The paper concludes by discussing how these four communication styles alter communication between political actors and citizens.","","2022-07-01T09:25:11Z","2022-07-01T09:25:11Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\QSRJVDGZ\Keller - Pseudo-discursive, mobilizing, emotional, and ente.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4299","","","","","","","",""
"9JBINAEQ","journalArticle","","Magin, U, M; Podschuweit, N; Hassler, J; Russmann","Campaigning in the fourth age of political communication. A multi-method study on the use of Facebook by German and Austrian parties in the 2013 national election campaigns","INFORMATION COMMUNICATION & SOCIETY","","","http://dx.doi.org/10.1080/1369118X.2016.1254269","","Starting from the contribution to the discussion on a fourth age of political communication, here we argue that, as a consequence of how the Web 2.0 has changed political campaigns, the theoretical time-bound three-phase models of political campaigning must be reconsidered. We propose four ideal campaign types based on their ideal-typical target audience: partisan-, mass-, target group- and individual-centered campaigns. In reality, each campaign combines elements of all types. To examine this mixture empirically, we apply a most similar systems design and investigate five German and six Austrian parties' use of Facebook in the 2013 national election campaigns. On the basis of face-to-face interviews with the campaign managers and a quantitative content analysis of the respective parties' Facebook pages, we analyze how parties used Facebook as a campaigning tool to inform, interact with, and mobilize voters, as well as which target audiences they addressed. We find that, although the campaign managers declare Facebook their most important Web 2.0 campaigning tool, the German and Austrian parties did not make use of Facebook's interactive and mobilizing potential, rather relying on mass-centered information, possibly due to the framework conditions in both countries. Based on our findings, we conclude that the role of context for election campaigning should be discussed more carefully.","","2022-07-01T09:25:12Z","2022-07-01T09:25:12Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\VYL38P6J\Magin - Campaigning in the fourth age of political communi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4299","","","","","","","",""
"3PE83AN4","journalArticle","","Stier, M, S; Posch, L; Bleier, A; Strohmaier","When populists become popular: comparing Facebook use by the right-wing movement Pegida and German political parties","INFORMATION COMMUNICATION & SOCIETY","","","http://dx.doi.org/10.1080/1369118X.2017.1328519","","Previous research has acknowledged the use of social media in political communication by right-wing populist parties and politicians. Less is known, however, about its pivotal role for right-wing social movements which rely on personalized messages to mobilize supporters and challenge the mainstream party system. This paper analyzes online political communication by the right-wing populist movement Pegida and German political parties. We investigate to which extent parties attract supporters of Pegida, to which extent they address topics similar to Pegida and whether their topic use has become more similar over a period of almost two years. The empirical analysis is based on Facebook posts by main accounts and individual representatives of these political groups. We first show that there are considerable overlaps in the audiences of Pegida and the new challenger in the party system, AfD. Then we use topic models to characterize topic use by party and surveyed crowdworkers to which extent they perceive the identified topics as populist communication. The results show that while Pegida and AfD talk about rather unique topics and smaller parties engage to varying degrees with the topics populists emphasize, the two governing parties CDU and SPD clearly deemphasize those. Overall, the findings indicate that the considerable attention devoted to populist actors and shifts in public opinion due to the refugee crisis have left only moderate marks in political communication within the mainstream party system.","","2022-07-01T09:25:12Z","2022-07-01T09:25:12Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\7BEJNWME\Stier - When populists become popular comparing Facebook .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4300","","","","","","","",""
"IKTX4VYY","journalArticle","","Heiss, J, R; Matthes","Stuck in a Nativist Spiral: Content, Selection, and Effects of Right-Wing Populists? Communication on Facebook","POLITICAL COMMUNICATION","","","http://dx.doi.org/10.1080/10584609.2019.1661890","","Although social media have become important venues for right-wing populist (RWP) campaigns, the content, selection, and effects of RWP messages on social media remain largely unknown. Using content and panel analysis in two studies, we investigated the potential reciprocal relationship between RWP communication on social media and citizens? anti-immigrant attitudes, anti-elitist attitudes, and feelings of anger and anxiety. In Study 1, we analyzed 13,358 Facebook posts from German and Austrian political parties and their leading candidates. Among our results, RWP actors conveyed anti-immigrant and anti-elitist messages more often than non-RWP actors, and anti-immigrant messages especially induced negative emotional responses among followers of RWP actors. In Study 2, our analysis of data from a two-wave panel study with 559 respondents revealed that anti-immigrant attitudes drove selective exposure to RWP content on Facebook, which consequently fueled anti-immigrant attitudes, and that selective exposure to such content increased individuals? anti-elitist attitudes and anxiety.","","2022-07-01T09:25:12Z","2022-07-01T09:25:12Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\K9FDMJGC\Heiss - Stuck in a Nativist Spiral Content, Selection, an.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4300","","","","","","","",""
"2WA86KHY","journalArticle","","Bradshaw, LM, S; Howard, PN; Kollanyi, B; Neudert","Sourcing and Automation of Political News and Information over Social Media in the United States, 2016-2018","POLITICAL COMMUNICATION","","","http://dx.doi.org/10.1080/10584609.2019.1663322","","Social media is an important source of news and information in the United States. But during the 2016 US presidential election, social media platforms emerged as a breeding ground for influence campaigns, conspiracy, and alternative media. Anecdotally, the nature of political news and information evolved over time, but political communication researchers have yet to develop a comprehensive, grounded, internally consistent typology of the types of sources shared. Rather than chasing a definition of what is popularly known as fake news, we produce a grounded typology of what users actually shared and apply rigorous coding and content analysis to define the phenomenon. To understand what social media users are sharing, we analyzed large volumes of political conversations that took place on Twitter during the 2016 presidential campaign and the 2018 State of the Union address in the United States. We developed the concept of junk news, which refers to sources that deliberately publish misleading, deceptive, or incorrect information packaged as real news. First, we found a 1:1 ratio of junk news to professionally produced news and information shared by users during the US election in 2016, a ratio that had improved by the State of the Union address in 2018. Second, we discovered that amplifier accounts drove a consistently higher proportion of political communication during the presidential election but accounted for only marginal quantities of traffic during the State of the Union address. Finally, we found that some of the most important units of analysis for general political theory-parties, the state, and policy experts-generated only a fraction of the political communication.","","2022-07-01T09:25:12Z","2022-07-01T09:25:12Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\QIEV9W4R\Bradshaw - Sourcing and Automation of Political News and Info.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4300","","","","","","","",""
"H7PJ4UKT","journalArticle","","Buyens, P, W; Van Aelst","Alternative Media, Alternative Voices? A Quantitative Analysis of Actor Diversity in Alternative and Mainstream News Outlets","DIGITAL JOURNALISM","","","http://dx.doi.org/10.1080/21670811.2021.1929366","","Alternative news media are largely independent players in the news environment, which allows them to publish more alternative, and possibly more radical, news content. Do they utilise their independence to display actors that are underrepresented in the mainstream news? And does it affect the actor diversity in their news coverage and the journalistic environment as a whole? This study scrutinises the differences in actor diversity and actor presentation in articles published by alternative and mainstream news media to gauge if alternative media are more one-sided and if they contribute to the external actor diversity of the news environment. We analyse a sample of news articles on migration and social affairs published by two mainstream media and four alternative outlets. Despite limited differences in article-level actor diversity between alternative and mainstream news media, our findings highlight that right-wing and left-wing alternative media exploit their editorial independence differently to highlight other actor categories. Left-wing alternative news media present more civil society actors, while right-wing alternative news outlets pay more attention to right-wing politicians and parties. Thus, alternative news media are not that different in terms of internal actor diversity, but they modestly advance the external actor diversity in the news environment.","","2022-07-01T09:25:12Z","2022-07-01T09:25:12Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\YN6FQ3EH\Buyens - Alternative Media, Alternative Voices A Quantitat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4300","","","","","","","",""
"ZXEHIQE5","journalArticle","","Johnson, R, AA; LeFebvre","Contextual Predictors of Protest Behavior on Social Media: A #Ferguson Case Study","JOURNAL OF INFORMATION TECHNOLOGY & POLITICS","","","http://dx.doi.org/10.1080/19331681.2017.1354245","","Using an original Python program, we extracted data from the 2014 #Ferguson Twitterstorm to explore contextual predictors of digital activism. Through content analysis we identify whether tweets related to police conduct, race relations, and perceptions of justice were influenced by local arrest rates and economic inequality. Instead, results suggest that race and partisanship drove much of the digital protest behavior. Negative perceptions of justice and police conduct largely originated from within Democratic-leaning communities and areas with larger African American populations. We speculate that deeper social grievances surfaced in the Ferguson case, causing the digital conversation to become both racialized and politicized.","","2022-07-01T09:25:12Z","2022-07-01T09:25:12Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\4VJ6J9Y6\Johnson - Contextual Predictors of Protest Behavior on Socia.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4300","","","","","","","",""
"32JICCT8","journalArticle","","Jost, P","How politicians adapt to new media logic. A longitudinal perspective on accommodation to user-engagement on facebook","JOURNAL OF INFORMATION TECHNOLOGY & POLITICS","","","http://dx.doi.org/10.1080/19331681.2022.2076271","","The expansion of the Internet, especially social media, enables political actors to address voters directly. However, on social media, where user interactions factor into the algorithmically determined relevance of messages and, in turn, their spread, political actors have to use communication features that entice users to interact with their messages. Taking mediatization theory as a starting point, I transferred assumptions about accommodation into the domain of social media. By conducting a content analysis of Facebook posts made by members of the Bundestag, the German Parliament, from 2010 to 2015, I analyzed whether political actors had adapted their communication to social media logic and more often used message features previously demonstrated to increase the number of interactions. Among the results, politicians had increasingly used message features that had previously raised the number of interactions, including new technical opportunities and social affordances on Facebook, whereas their use of established communication strategies had remained relatively stable. At the individual level, politicians with higher status were more likely to incorporate successful strategies, which suggests that accommodation is constrained by available resources.","","2022-07-01T09:25:12Z","2022-07-01T09:25:12Z","","","","","","","","","","","","","","","","","","","","","","","","C:\Users\birkenls\Zotero\storage\ICYAUY6W\Jost - How politicians adapt to new media logic. A longit.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4300","","","","","","","",""
"M4SHHKCE","journalArticle","","Rossiter, EL","Measuring Agenda Setting in Interactive Political Communication","AMERICAN JOURNAL OF POLITICAL SCIENCE","","","http://dx.doi.org/10.1111/ajps.12653","","Although strategies exist to measure actors' efforts to set policy, media, and lawmaking agendas, political scientists lack a method for identifying and accurately measuring another form of agenda setting that lies under the surface anytime two people talk. Within interactions, such as debates, deliberations, and discussions, actors can set the agenda by shifting others' attention to their preferred topics. In this article, I use a topic model that locates where topic shifts occur within an interaction in order to measure the relative agenda-setting power of actors. Validation exercises show that the model accurately identifies topic shifts and infers coherent topics. Three empirical applications also validate the agenda-setting measure within different political settings: U.S. presidential debates, in-person deliberations, and online discussions. These applications show that successfully setting the agenda can shape an interaction's outcomes, demonstrating the importance of continued research on this form of agenda setting.","","2022-07-01T09:25:12Z","2022-07-01T09:25:12Z","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4300","","","","","","","",""
