(internal) id,(source) id,pubmed id,keywords,abstract,title,journal,authors,tags,consensus,labeled_at,lukas.birkenmaier@gesis.org,labeled_at,general notes (lukas.birkenmaier@gesis.org),population notes (lukas.birkenmaier@gesis.org),intervention/comparator notes (lukas.birkenmaier@gesis.org),outcome notes (lukas.birkenmaier@gesis.org)
33937692,451,WOS:000419069000002,,"Computational text analysis has become an exciting research field with many applications in communication research. It can be a difficult method to apply, however, because it requires knowledge of various techniques, and the software required to perform most of these techniques is not readily available in common statistical software packages. In this teacher's corner, we address these barriers by providing an overview of general steps and operations in a computational text analysis project, and demonstrate how each step can be performed using the R statistical software. As a popular open-source platform, R has an extensive user community that develops and maintains a wide range of text analysis packages. We show that these packages make it easy to perform advanced text analytics.
",Text Analysis in R,Commun. Methods Meas.,,,o,,-1,28/06/2022 08:40,,,,
33937693,292,WOS:000418689800007,,"Right-wing populist parties portray immigrants as economic or symbolic threats in their political advertisements by constructing a moral divide between the good ordinary people and bad immigrants. Yet, it remains unclear how these different threat appeals contribute to the formation of anti-immigrant attitudes among citizens and what role visual elements play in producing these effects. A survey-experiment with a quota sample of 471 participants reveals that, overall, symbolic threat appeals exert stronger effects on anti-immigrant attitudes than economic ones. When presented via text alone, only symbolicnot economicthreat appeals increased anti-immigrant attitudes via the activation of heuristic processing such as the reliance on negative stereotypes or feelings of anxiety, in particular among lower-educated citizens. When visuals were present, both types of threat appeals enhanced anti-immigrant attitudes among citizens across all education levels based on heuristic processing. Additionally, high image-text congruency induced cognitive argument approval resulting in higher anti-immigrant attitudes.
",Effects of Economic and Symbolic Threat Appeals in Right-Wing Populist Advertising on Anti-Immigrant Attitudes: The Impact of Textual and Visual Appeals,Polit. Commun.,,,o,,-1,28/06/2022 08:41,,,,
33937694,169,WOS:000596806500003,,"Bureaucratic discretion and executive delegation are central topics in political economy and political science. The previous empirical literature has measured discretion and delegation by manually coding large bodies of legislation. Drawing from computational linguistics, we provide an automated procedure for measuring discretion and delegation in legal texts to facilitate large-scale empirical analysis. The method uses information in syntactic parse trees to identify legally relevant provisions, as well as agents and delegated actions. We undertake two applications. First, we produce a measure of bureaucratic discretion by looking at the level of legislative detail for US states and find that this measure increases after reforms giving agencies more independence. This effect is consistent with an agency cost model, where a more independent bureaucracy requires more specific instructions (less discretion) to avoid bureaucratic drift. Second, we construct measures of delegation to governors in state legislation. Consistent with previous estimates using non-text metrics, we find that executive delegation increases under unified government.
",Measuring Discretion and Delegation in Legislative Texts: Methods and Application to US States,Polit. Anal.,,,o,,1,28/06/2022 08:41,,,,
33937695,236,WOS:000607162100002,,"RT (formerly, Russia Today) is one of the most important organizations in the global political economy of disinformation. It is the most richly funded, well-staffed, formal organization in the world producing, disseminating, and marketing news in the service of the Kremlin. It is an agency accused of many things, but little is known about all the creative work involved in financing, governing, training, and motivating RT's activities. To understand more about the production of political news and information by RT, we investigate its organizational behavior through in-depth interviews of current and former staff. Our data show that RT is an opportunist channel that is used as an instrument of state defense policy to meddle in the politics of other states. The channel has been established in the shadows of the Soviet media system and its organizational behavior is characterized by Soviet-style controls.
",'Anything that Causes Chaos': The Organizational Behavior of Russia Today (RT),J. Commun.,,,o,,-1,28/06/2022 08:41,,,,
33937696,200,WOS:000353478400007,,"This study draws on the 'cascading activation' model of press-state relations to explore U.S. political and news discourse surrounding the 1968 My Lai Massacre. We systematically analyze White House, military, congressional, and news communications and draw upon scholarship in social psychology to assess why the press might challenge certain frames in response to My Lai but indiscriminately echo others. In particular, within these communications, we examine how serious and widespread the actions at My Lai were conveyed to be, how the circumstances were portrayed, how the actors involved in the incident were characterized, and the extent to which America's core values were questioned. Our findings suggest that the Nixon administration employed frames designed to downplay the severity of the My Lai incident, highlight extenuating circumstances faced by those directly involved, denigrate the alleged low-level perpetrators, and bolster the national identity. These frames were then largely echoed in the press, despite consistent and forceful challenges by congressional Democrats. These findings, we argue, align with the cascading activation model, and we build on it by highlighting the underlying importance of 'cultural resonance' in the framing process. We reflect on the theoretical and practical implications of these patterns and, in doing so, engage the broader scholarly debate over the process through which U.S. news coverage aligns with the communications of government officials, particularly in moments of national dissonance.
","American Atrocity Revisited: National Identity, Cascading Frames, and the My Lai Massacre",Polit. Commun.,,,o,,-1,28/06/2022 08:41,,,,
33937697,354,WOS:000727808600002,,"This article investigates the connection between multilingual experiences and creative metaphoric competence. As multilingualism has been shownto bring cognitive advantages in creative thinking, this article explores whether the ability to interpret creative metaphors differs in participants with less versus more multilingual experience. The results of a self-paced reading study combined with a sensicality judgment showed that people with less versus more multilingual experience process metaphors evaluated as being (i) less or (ii) more creative quite similarly in terms of reading times; however, the groups differ significantly in their judgments of semantic sensicality for the more creative metaphors. Although in the case of less creative metaphors groups do not differ, in the case of more creative metaphors, people with more multilingual experience are more likely to say that the metaphor makes sense. We interpret these findings as showing that people with more multilingual experience access the nonsalient semantic features of the concepts compared in the metaphor with less effort and can employ richer semantic representations, which complements previous research on multilingualism and cognitive flexibility.
",Creativity is a Toaster: Experimental Evidence on How Multilinguals Process Novel Metaphors,Appl. Lingusit,,,o,,-1,28/06/2022 08:41,,,,
33937698,59,WOS:000744555000004,,"Though prior studies have analyzed the textual characteristics of online comments about politics, less is known about how selection into commenting behavior and exposure to other people's comments changes the tone and content of political discourse. This article makes three contributions. First, we show that frequent commenters on Facebook are more likely to be interested in politics, to have more polarized opinions, and to use toxic language in comments in an elicitation task. Second, we find that people who comment on articles in the real world use more toxic language on average than the public as a whole; levels of toxicity in comments scraped from media outlet Facebook pages greatly exceed what is observed in comments we elicit on the same articles from a nationally representative sample. Finally, we demonstrate experimentally that exposure to toxic language in comments increases the toxicity of subsequent comments.
",The Distorting Prism of Social Media: How Self-Selection and Exposure to Incivility Fuel Online Comment Toxicity,J. Commun.,,,o,,1,28/06/2022 08:42,,,,
33937699,463,WOS:000374302000012,,"This article argues that in order to adequately comprehend and explain change, the field needs to engage more completely with the challenges of researching change over time, and ground the theorizing of change more firmly in empirical research. The goal of this article is to foster a more concerted discussion on these issues that will hopefully move research forward. The first part of the article reviews the breadth and diversity of existing empirical approaches to comprehending change over time across the field. The article then identifies some of the problems and oversights of current approaches and discusses possible solutions, drawing both on proposals developed by communication and media scholars and those developed in other disciplines.
",Taking Time Seriously? Theorizing and Researching Change in Communication and Media Studies,J. Commun.,,,o,,-1,28/06/2022 08:42,,,,
33937700,12,WOS:000480276200001,,"The goal of this research is to make progress towards using supervised machine leaming for automated content analysis dealing with complex interpretations of text. For Step 1, two humans coded a sub-sample of online forum posts for relational uncertainty. For Step 2, we evaluated reliability, in which we trained three different classifiers to learn from those subjective human interpretations. Reliability was established when two different metrics of inter-coder reliability could not distinguish whether a human or a machine coded the text on a separate hold-out set. Finally, in Step 3 we assessed validity. To accomplish this, we administered a survey in which participants described their own relational uncertainty/certainty via text and completed a questionnaire. After classifying the text, the machine's classifications of the participants' text positively correlated with the subjects' own self-reported relational uncertainty and relational satisfaction. We discuss our results in line with areas of computational communication science, content analysis, and interpersonal communication.
",Using Supervised Machine Learning in Automated Content Analysis: An Example Using Relational Uncertainty,Commun. Methods Meas.,,,o,,-1,28/06/2022 08:43,,,,
33937701,172,WOS:000553658900003,,"How do stigmatized minorities advance agendas when confronted with hostile majorities? Elite theories of influence posit marginal groups exert little power. I propose the concept of agenda seeding to describe how activists use methods like disruption to capture the attention of media and overcome political asymmetries. Further, I hypothesize protest tactics influence how news organizations frame demands. Evaluating black-led protests between 1960 and 1972, I find nonviolent activism, particularly when met with state or vigilante repression, drove media coverage, framing, congressional speech, and public opinion on civil rights. Counties proximate to nonviolent protests saw presidential Democratic vote share increase 1.6-2.5%. Protester-initiated violence, by contrast, helped move news agendas, frames, elite discourse, and public concern toward 'social control.' In 1968, using rainfall as an instrument, I find violent protests likely caused a 1.5-7.9% shift among whites toward Republicans and tipped the election. Elites may dominate political communication but hold no monopoly.
","Agenda Seeding: How 1960s Black Protests Moved Elites, Public Opinion and Voting",Am. Polit. Sci. Rev.,,,o,,1,28/06/2022 08:44,,,,
33937702,14,WOS:000596806500002,,"Automated text analysis methods have made possible the classification of large corpora of text by measures such as topic and tone. Here, we provide a guide to help researchers navigate the consequential decisions they need to make before any measure can be produced from the text. We consider, both theoretically and empirically, the effects of such choices using as a running example efforts to measure the tone of New York Times coverage of the economy. We show that two reasonable approaches to corpus selection yield radically different corpora and we advocate for the use of keyword searches rather than predefined subject categories provided by news archives. We demonstrate the benefits of coding using article segments instead of sentences as units of analysis. We show that, given a fixed number of codings, it is better to increase the number of unique documents coded rather than the number of coders for each document. Finally, we find that supervised machine learning algorithms outperform dictionaries on a number of criteria. Overall, we intend this guide to serve as a reminder to analysts that thoughtfulness and human validation are key to text-as-data methods, particularly in an age when it is all too easy to computationally classify texts without attending to the methodological choices therein.
",Automated Text Classification of News Articles: A Practical Guide,Polit. Anal.,,,o,,-1,28/06/2022 08:44,,,,
33937703,229,WOS:000603926000001,,"Past studies examined the prevalence of strategy framing in news coverage and its effects on cynicism, knowledge, and content evaluation. Missing from the literature is an examination of the relationship between strategy framing in news and electoral success, the actual goal of political campaigns. Similarly, factors that shape media use of strategy framing on the candidate and race levels were rarely examined. We argue that these gaps in knowledge are due to taxing coding procedures required for systematic estimation of strategy framing in large corpora. We use a recently developed unsupervised computational method (ANTMN) to automatically code the news coverage of 312 U.S. Senate candidates in 156 races between 2008 and 2016 in a corpus of 181,725 articles. We found that strategy framing is negatively associated with electoral success. Strategy-oriented news coverage is associated with the competitiveness of the race; candidates' experience; and for Democratic candidates only, the conservativeness of the state.
",Strategy Framing in News Coverage and Electoral Success: An Analysis of Topic Model Networks Approach,Polit. Commun.,,,o,,1,28/06/2022 08:44,,,,
33937704,232,WOS:000575170900021,,"Wedges and frames, two much-studied strategies of American political combat, are generally thought to be partisan weapons, meant to manipulate voters into making trade-offs that favor the political actor wielding them. My inquiry here explores whether there exists anything comparably schematic to wedges and frames at work in attempts by American politicians not to polarize but to find consensus, not to cater to extremes but moderate them. Despite the seeming paucity of such efforts in American public discourse, there is one such common and as-yet untheorized scheme, which uses the two issue positions involved in wedges to overcome the ill effects of reframing and the two value dimensions involved in reframing to overcome the ill effects of wedges. I elaborate this discursive structure by examining its presence in a number of American political debates, showing how it differs from other contemporary normative-theoretic frameworks for understanding compromise in American politics.
",Bridges between Wedges and Frames: Outreach and Compromise in American Political Discourse,Am. Polit. Sci. Rev.,,,o,,-1,28/06/2022 08:45,,,,
33937705,171,WOS:000592767500003,,"In parallel with an increased focus on border security in immigration and citizenship policy in the UK (the so-called 'hostile environment' policy), Government-approved English language tests for visa and immigration purposes were officially labelled 'Secure English Language Tests' (SELTs) in 2010. The proximity of security concerns in language testing with broader national immigration policy objectives suggests a complex role for language tests as gatekeeping devices. This article draws on critical discourse studies to explore this issue. Documents provided in the 2014 tender round for selecting Secure English Language Tests (acquired through a Freedom of Information request) were analysed through a discourse-historical lens (Reisigl and Wodak 2016) to map salient topics and identify discursive strategies used to construct 'secure English language testing'. Findings show that security is a prominent topic in the tender; prospective bidders are required to meet detailed security requirements and to police subcontractors, and social actors, spaces, objects, policies and procedures are routinely described in securitized terms. Implications are drawn for understanding the role of language tests within broader securitization processes.
",Language Testing in the 'Hostile Environment': The Discursive Construction of 'Secure English Language Testing' in the UK,Appl. Lingusit,,,o,,-1,28/06/2022 08:45,,,,
33937706,2,WOS:000387221400007,,"With digital journalism and social media producing huge amounts of digital content every day, journalism scholars are faced with new challenges to describe and analyze the wealth of information. Borrowing sophisticated tools and resources from computer science and computational linguistics, journalism scholars have started to gain insights into the constant information flow and made big data a regular feature of the scientific debate. Both deductive (manual and semi-automated) and inductive (fully automated) text analysis methods are part of this new toolset. In order to make the automated research process more tangible and provide an insight into the options available, we provide a roadmap of common (semi-) automated options for text analysis. We describe the assumptions and workflows of rule-based approaches, dictionaries, supervised machine learning, document clustering, and topic models. We show that automated methods have different strengths that provide different opportunities, enriching-but not replacing-the range of manual content analysis methods.
",WORD COUNTS AND TOPIC MODELS Automated text analysis methods for digital journalism research,Digit. Journal.,,,o,,-1,28/06/2022 08:45,,,,
33937707,36,WOS:000756553100001,,,"LANGUAGE, SOCIAL MEDIA AND IDEOLOGIES: TRANSLINGUAL ENGLISHES, FACEBOOK AND AUTHENTICITIES",Appl. Lingusit,,,o,,-1,28/06/2022 08:46,,,,
33937708,441,WOS:000398582100007,,"Active research on a wide range of political contexts centers on ethnicity's role in collective action. Many theories posit that information flows more easily in ethnically homogeneous areas, facilitating collective action, because social networks among coethnics are denser. Although this characterization is ubiquitous, little empirical work assesses it. Through a novel field experiment in a matched pair of villages in rural Uganda, this article directly examines word-of-mouth information spread and its relationship to ethnic diversity and networks. As expected, information spread more widely in the homogeneous village. However, unexpectedly, the more diverse village's network is significantly denser. Using unusually detailed network data, we offer an explanation for why network density may hamper information dissemination in heterogeneous areas, showing why even slight hesitation to share information with people from other groups can have large aggregate effects.
",Ethnic Networks,Am. J. Polit. Sci.,,,o,,-1,28/06/2022 08:46,,,,
33937709,452,WOS:000397154800004,,"This is an activity-theoretic study of agency and identity in the study abroad experiences of a Korean learner named Julie-a 50-year-old lesbian, feminist, and non-traditional student from the USA. During 6-weeks in Seoul, Julie struggled to gain participation and to define her identity in a setting that was hostile towards homosexuality. These struggles were exacerbated by her Korean class, where she was positioned as an 'older' student and, therefore, consigned to working with a 'sexist' and 'narcissistic' 65-year-old European male ('Peter'). Within this unfavourable socio-historical context, this study focuses on how Julie exerted her agency to modulate her identity and redefine the socialmaterial conditions of her language learning. I argue that through exerting her agency Julie was able to alter the 'rules of interaction' in the 'activity system' that she was part of. As such, Julie's story highlights the significance of acts of 'changing' in defining language learning experiences and emphasizes the role of agency in activity-theoretic approaches to language learning.
",An Activity-Theoretic Study of Agency and Identity in the Study Abroad Experiences of a Lesbian Nontraditional Learner of Korean,Appl. Lingusit,,,o,,-1,28/06/2022 08:46,,,,
33937710,442,WOS:000397161000002,,"This article reports on the findings of an empirical study that relates translation studies and research on language acquisition/attrition by looking at the interpretation of overt pronominal subjects, previously found to be problematic in both domains. The focus is on the resolution of intra-sentential anaphora and cataphora in Italian by two groups of native speakers, English-Italian trainee translators and a control group of non-translators. The participants did a picture selection task in which they had to identify the antecedents of third person null and overt subject pronouns in ambiguous anaphoric and cataphoric conditions. Contrary to what was expected based on previous work, proposing that translators undergo a form of first language attrition due to extended exposure to a second language, trainee translators did not exhibit evidence of overt pronoun overgeneralization (i. e. second language influence). In fact, they selected pragmatically inappropriate antecedents to a lesser extent than the control group, leading to the conclusion that in language comprehension, metalinguistic awareness can override other influences affecting translators.
",Translation Between L2 Acquisition and L1 Attrition: Anaphora Resolution in Italian by English-Italian Trainee Translators,Appl. Lingusit,,,o,,-1,28/06/2022 08:46,,,,
33937711,193,WOS:000384751000004,,"This study applies insights from principal-agent models to examine whether and how the language assistance provisions of the Voting Rights Act, Sections 203 and 4(f)(4), affect Latino representation. Using panel data from 1984-2012, we estimate two-stage models that consider the likelihood and extent of Latino board representation for a sample of 1,661 school districts. In addition, we examine how policy design as well as federal oversight and enforcement shape implementation and compliance with the language assistance provisions. Our findings not only provide the first systemic evidence that the language assistance provisions have a direct effect on Latino representation, but also link the efficacy of the language assistance provisions to the duration and consistency of coverage and the presence of federal elections observers. Overall, our study underscores the continued need for federal government involvement in protecting the voting rights of underrepresented groups, in this case, language minority citizens.
",Voting Rights for Whom? Examining the Effects of the Voting Rights Act on Latino Political Incorporation,Am. J. Polit. Sci.,,,o,,-1,28/06/2022 08:46,,,,
33937712,454,WOS:000392739900011,,"Is our moral cognition 'colored' by the language(s) that we speak? Despite the centrality of language to political life and agency, limited attempts have been made thus far in contemporary political philosophy to consider this possibility. We therefore set out to explore the possible influence of linguistic relativity effects on political thinking in linguistically diverse societies. We begin by introducing the facts and fallacies of the 'linguistic relativity' principle, and explore the various ways in which they 'color, 'often covertly, current normative debates. To illustrate this, we focus on two key Rawlsian concepts: the original position and public reason. We then move to consider the resulting epistemic challenges and opportunities facing contemporary multilingual democratic societies in an age of increased mobility, arguing for the consequent imperative of developing political metalinguistic awareness and political extelligence among political scientists, political philosophers, and political actors alike in an irreducibly complex linguistic world.
","Tongue-Tied: Rawls, Political Philosophy and Metalinguistic Awareness",Am. Polit. Sci. Rev.,,,o,,-1,28/06/2022 08:46,,,,
33937713,366,WOS:000549020900001,,"Research on the media coverage of decisions by the U.S. Supreme Court has revealed that the newsworthiness of a court decision - as determined by specific case characteristics - influences the likelihood that the decision will be covered by the media. However, in the context of European constitutional courts, media coverage of court decisions can be understood to be a form of justice reporting that focuses on general public interest and is operationalized by case characteristics that indicate the newsworthiness of the decisions. Using the case of the German Federal Constitutional Court, the determining factors behind whether court decisions are featured in the German media (i.e., that they receive media coverage in at least one newspaper article) are expounded. A local text alignment measurement of court decisions and newspaper articles enables media coverage to be identified based on original data on 3,404 decisions and 9,436 newspaper articles from between 2008 and 2018. The results demonstrate that media coverage of the German Court is not affected by declarations of unconstitutionality, though coverage is more likely when a decision is accompanied by a press release, an oral hearing, a dissenting opinion, or a combination of all three items. As these decisional aspects are the prerogative of the FCC, the results demonstrate that the German Constitutional Court has the necessary instruments to independently influence media coverage.
",Explaining Media Coverage of Constitutional Court Decisions in Germany: The Role of Case Characteristics,Polit. Commun.,,,o,,1,28/06/2022 08:47,,,,
33937714,178,WOS:000465221300015,,"Political scientists lack domain-specific measures for the purpose of measuring the sophistication of political communication. We systematically review the shortcomings of existing approaches, before developing a new and better method along with software tools to apply it. We use crowdsourcing to perform thousands of pairwise comparisons of text snippets and incorporate these results into a statistical model of sophistication. This includes previously excluded features such as parts of speech and a measure of word rarity derived from dynamic term frequencies in the Google Books data set. Our technique not only shows which features are appropriate to the political domain and how, but also provides a measure easily applied and rescaled to political texts in a way that facilitates probabilistic comparisons. We reanalyze the State of the Union corpus to demonstrate how conclusions differ when using our improved approach, including the ability to compare complexity as a function of covariates.
",Measuring and Explaining Political Sophistication through Textual Complexity,Am. J. Polit. Sci.,,,o,,1,28/06/2022 08:47,,,,
33937715,164,WOS:000747595500001,,"Bureaucratic reputation is one of the most important concepts used to understand the behavior of administrative agencies and their interactions with multiple audiences. Despite a rich theoretical literature discussing reputation, we do not have a comparable measure across agencies, between countries, and over time. I present a new strategy to measure bureaucratic reputation from legislative speeches with word-embedding techniques. I introduce an original dataset on the reputation of 465 bureaucratic bodies over a period of 40 years, and across two countries-the U.S. and the U.K. I perform several validation tests and present an application of this method to investigate whether partisanship and agency politicization matter for reputation. I find that agencies enjoy a better reputation among the members of the party in government, with partisan differences less pronounced for independent bodies. Finally, I discuss how this measurement strategy can contribute to classical and new questions about political-administrative interactions.
",A Dynamic Measure of Bureaucratic Reputation: New Data for New Theory,Am. J. Polit. Sci.,,,o,,-1,28/06/2022 08:47,,,,
33937716,137,WOS:000401334000028,,"Text has always been an important data source in political science. What has changed in recent years is the feasibility of investigating large amounts of text quantitatively. The internet provides political scientists with more data than their mentors could have imagined, and the research community is providing accessible text analysis software packages, along with training and support. As a result, text-as-data research is becoming mainstream in political science. Scholars are tapping new data sources, they are employing more diverse methods, and they are becoming critical consumers of findings based on those methods. In this article, we first describe the four stages of a typical text-as-data project. We then review recent political science applications and explore one important methodological challenge-topic model instability-in greater detail.
",Large-Scale Computerized Text Analysis in Political Science: Opportunities and Challenges,Annu. Rev. Polit. Sci.,,,o,,-1,28/06/2022 08:55,,,,
33937717,26,WOS:000575170900025,,"Larger protests are more likely to lead to policy changes than small ones are, but whether or not attendance estimates provided in news or generated from social media are biased is an open question. This letter closes the question: news and geolocated social media data generate accurate estimates of protest size variation. This claim is substantiated using cellphone location data from more than 10 million individuals during the 2017 United States Women's March protests. These cellphone estimates correlate strongly with those provided in news media as well as three size estimates generated using geolocated tweets, one text-based and two based on images. Inferences about protest attendance from these estimates match others' findings about the Women's March.
",News and Geolocated Social Media Accurately Measure Protest Size Variation,Am. Polit. Sci. Rev.,,,o,,-1,28/06/2022 08:56,,,,
33937718,47,WOS:000378421800007,,"This study explores the influence of the public's negative comments regarding a corporate social responsibility (CSR) campaign in social media and how to best respond to them. It examined the interaction effects of comment valence and the company's response sidedness on the public's attitudes as mediated by the perceived negativity and perceived altruism. Results revealed that 2-sided CSR responses are more effective than 1-sided responses in enhancing altruistic motives for CSR, reducing perceived negativity in the public's comments, and eliciting favorable attitudes, especially when comments were negative. The effects of message sidedness disappeared when the public's comments were positive. Results also showed that perceived altruism and negativity mediate the effects of message strategies on the public's attitudes toward the company.
",'How Negative Becomes Less Negative': Understanding the Effects of Comment Valence and Response Sidedness in Social Media,J. Commun.,,,o,,-1,28/06/2022 08:59,,,,
33937719,487,WOS:000214777000007,,"The universe of journalism has always consisted of interspersed texts, practices and meanings. Yet, much journalism research has often isolated either texts and/or contexts and thus assumed relations between professional practices, informed (rational) readers and (conceived) core texts. It is, however, more important than ever to shift attention away from texts to the processes through which they are circulated. This is partly because the many cultural forms of journalism (textual, institutional, technological, material, behavioural and imagined) are undergoing significant changes, one of which is being interrelated in new and increasingly complex ways. To understand some of the related processes, this article proposes a notion of circulation that implies a close attention to the ways in which the various forms of this landscape travel, intertwine and connect and, in particular, to the ways in which these forms construct and maintain what is termed cultures of circulation. In order to approach such processes, this article traces the photographic mediation of a specific event with the overall aim of beginning a theorization of the landscape of journalism as interrelated cultures of circulation.
",JOURNALISM AS CULTURES OF CIRCULATION,Digit. Journal.,,,o,,-1,28/06/2022 08:59,,,,
33937720,168,WOS:000635247900020,,"Speech and dialogue are the heart of politics: nearly every political institution in the world involves verbal communication. Yet vast literatures on political communication focus almost exclusively on what words were spoken, entirely ignoring how they were delivered-auditory cues that convey emotion, signal positions, and establish reputation. We develop a model that opens this information to principled statistical inquiry: the model of audio and speech structure (MASS). Our approach models political speech as a stochastic process shaped by fixed and time-varying covariates, including the history of the conversation itself. In an application to Supreme Court oral arguments, we demonstrate how vocal tone signals crucial information-skepticism of legal arguments-that is indecipherable to text models. Results show that justices do not use questioning to strategically manipulate their peers but rather engage sincerely with the presented arguments. Our easy-to-use R package, communication, implements the model and many more tools for audio analysis.
",A Dynamic Model of Speech for the Social Sciences,Am. Polit. Sci. Rev.,,,o,,1,28/06/2022 09:00,,,,
33937721,219,WOS:000648955900007,,"Audiences' engagement with mediated messages lies at the center of media effects research. However, the neurocognitive components underlying audience engagement remain unclear. A neuroimaging study was conducted to determine whether personal narratives engage the brains of audience members more than non-narrative messages and to investigate the brain regions that facilitate this effect. Intersubject correlations of brain activity during message exposure showed that listening to personal narratives elicited strong audience engagement as evidenced by robust correlations across participants' frontal and parietal lobes compared to a nonpersonal control text and a reversed language control stimulus. Thus, personal narratives were received and processed more consistently and reliably within specific brain regions. The findings contribute toward a biologically informed explanation for how personal narratives engage audiences to convey information.
",Stories Collectively Engage Listeners' Brains: Enhanced Intersubject Correlations during Reception of Personal Narratives,J. Commun.,,,o,,-1,28/06/2022 09:58,,,,
33937722,78,WOS:000542902800001,,"In this paper I discuss the interdisciplinarity of computational communication science. I draw on my own experiences leading a multi-disciplinary lab that broadly studies multimodal communication. Scholars are increasingly using text-as-data methods for social science inquiry, driving a need for more training and professionalization of computational political communication as a sub-field. Text-as-data methods are largely borrowed from other disciplines such as linguistics and computer science, but sustained, institutionalized collaboration between scholars in different departments is still somewhat rare. Using the concept of cohesion as an example, I describe how multiple disciplines interpret and operationalize the same term in different ways. Finally, I provide a list of challenges and lessons learned, including the logistics of running a lab, communicating and publishing across disciplines, implications of authorship sequence, and maintaining your own research profile while collaborating. I conclude by discussing the role of meaningful mentorship and future directions for interdisciplinary text analysis research.
",Advancing Interdisciplinary Work in Computational Communication Science,Polit. Commun.,,,o,,-1,28/06/2022 10:00,,,,
33937723,85,WOS:000475687800005,,"The analysis of political texts from parliamentary speeches, party manifestos, social media, or press releases forms the basis of major and growing fields in political science, not least since advances in text-as-data methods have rendered the analysis of large text corpora straightforward. However, a lot of sources of political speech are not regularly transcribed, and their on-demand transcription by humans is prohibitively expensive for research purposes. This class includes political speech in certain legislatures, during political party conferences as well as television interviews and talk shows. We showcase how scholars can use automatic speech recognition systems to analyze such speech with quantitative text analysis models of the bag-of-words variety. To probe results for robustness to transcription error, we present an original word error rate simulation (WERSIM) procedure implemented in
   . We demonstrate the potential of automatic speech recognition to address open questions in political science with two substantive applications and discuss its limitations and practical challenges.
",Testing the Validity of Automatic Speech Recognition for Political Text Analysis,Polit. Anal.,,,o,,1,28/06/2022 10:00,,,,
33937724,284,WOS:000404849500014,,"Can the way we speak affect the way we perceive time and think about politics? Languages vary by how much they require speakers to grammatically encode temporal differences. Futureless tongues (e.g., Estonian) do not oblige speakers to distinguish between the present and future tense, whereas futured tongues do (e.g., Russian). By grammatically conflating today and tomorrow, we hypothesize that speakers of futureless tongues will view the future as temporally closer to the present, causing them to discount the future less and support future-oriented policies more. Using an original survey experiment that randomly assigned the interview language to Estonian/Russian bilinguals, we find support for this proposition and document the absence of this language effect when a policy has no obvious time referent. We then replicate and extend our principal result through a cross-national analysis of survey data. Our results imply that language may have significant consequences for mass opinion.
",Language Shapes People's Time Perspective and Support for Future-Oriented Policies,Am. J. Polit. Sci.,,,o,,-1,28/06/2022 10:01,,,,
33937725,471,WOS:000387221400009,,"Search engines provide a window into the changing association between websites and keywords across cultures and countries and over time. As such, they offer journalism and news researchers an opportunity to study how search engines, in this case Google, mediate news events and stories online. However, search results are not straightforward to study. Since search results are made in the act of searching and will have to be retrieved from Google Search in real-time, there is a range of different ontological and methodological issues related to this data source. This paper addresses these issues by discussing how factors in the search algorithm can be used proactively to study variations across searchers and in time. The paper identifies various endogenous and exogenous factors in the search algorithm one has to pay attention to and discusses ways to archive search results accordingly. Through a small case study, ways to work with the influence of endogenous factors (keywords, language settings, geo-location, Web history and clicking behaviour) and mitigate the effects of the exogenous factors (experimentation and randomisation) are suggested. Then, a new approach to studying search results is put forward, which builds on purposeful sampling of real-world participants or constructed research profiles. Finally, perspectives for news and journalism scholars in studying algorithmically generated content in a broader context are offered.
",GOOGLING THE NEWS Opportunities and challenges in studying news events through Google Search,Digit. Journal.,,,o,,-1,28/06/2022 10:01,,,,
33937726,70,WOS:000395488200010,,"The problem of trolls exemplifies the challenges of building democratic communities in the digital environment of social media. Distinguishing trolls from activists can be difficult; democratic theorists have yet to adequately address how to prevent the former while remaining open to the latter. In this article, I outline a theory of democratic politics that takes space as a central element in shaping democratic interactions. Using the work of John Dewey, I draw out two key characteristics of democratic space: boundedness and flexibility. Using these criteria, I then evaluate Kinja, Gawker Media's commenting platform, both before and after trolls attacked the site in 2014. I find that in altering its boundaries to successfully protect against trolls, Kinja introduced a new problem: a lack of flexibility that continues to affect the possibility for democratic discourse on the platform. I conclude by suggesting how this theory of democratic space might shape future research.
","The Architecture of Political Spaces: Trolls, Digital Media, and Deweyan Democracy",Am. Polit. Sci. Rev.,,,o,,-1,28/06/2022 10:01,,,,
33937727,7,WOS:000763337300001,,"Social sciences are facing a crisis of replicability, and concerns about the confidence in quantitative findings have resulted in an increasing interest in open science practices across many fields. In this article we introduce scholars of (digital) journalism studies and communication science to multiverse analysis while addressing the possible reasons of heterogeneity in the findings of research on engagement with news on social media. Using the question of which news article characteristics predict news engagement on social media, this illustration of the multiverse approach shows how different measurement, data processing, and modelling choices lead to divergent conclusions. In particular, we show how the selection of widely used automated text analysis tools and preprocessing steps influence the conclusions drawn from the analysis. We also use this illustration to guide interested scholars through the different steps of doing a multiverse analysis. More broadly, we demonstrate how multiverse analysis can be an open and transparent research approach in a field that is increasingly faced with a wide range of analytical choices.
","If You Have Choices, Why Not Choose (and Share) All of Them? A Multiverse Approach to Understanding News Engagement on Social Media",Digit. Journal.,,,o,,0,28/06/2022 10:02,,,,
