"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"FUTYR3NW","journalArticle","2021","Yarchi, Moran; Baden, Christian; Kligler-Vilenchik, Neta","Political Polarization on the Digital Sphere: A Cross-platform, Over-time Analysis of Interactional, Positional, and Affective Polarization on Social Media","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2020.1785067","https://www.tandfonline.com/doi/full/10.1080/10584609.2020.1785067","","2021-03-15","2022-07-04 14:50:07","2022-07-04 14:50:07","2022-07-04 14:48:57","98-139","","1-2","38","","Political Communication","Political Polarization on the Digital Sphere","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"54383JH6","journalArticle","2017","King, Gary; Lam, Patrick; Roberts, Margaret E.","Computer-Assisted Keyword and Document Set Discovery from Unstructured Text: KEYWORD AND DOCUMENT SET DISCOVERY","American Journal of Political Science","","00925853","10.1111/ajps.12291","https://onlinelibrary.wiley.com/doi/10.1111/ajps.12291","","2017-10","2022-07-04 14:50:08","2022-07-04 14:50:08","2022-07-04 14:48:58","971-988","","4","61","","American Journal of Political Science","Computer-Assisted Keyword and Document Set Discovery from Unstructured Text","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\JGGWHEIA\King et al. - 2017 - Computer-Assisted Keyword and Document Set Discove.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6YLLNPXD","journalArticle","2016","Hassell, Hans J. G.; Kernell, Samuel","Veto Rhetoric and Legislative Riders: VETO RHETORIC AND LEGISLATIVE RIDERS","American Journal of Political Science","","00925853","10.1111/ajps.12217","https://onlinelibrary.wiley.com/doi/10.1111/ajps.12217","","2016-10","2022-07-04 14:50:10","2022-07-04 14:50:10","2022-07-04 14:48:58","845-859","","4","60","","American Journal of Political Science","Veto Rhetoric and Legislative Riders","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9RAFMK48","journalArticle","2021","Kligler-Vilenchik, Neta; de Vries Kedem, Maya; Maier, Daniel; Stoltenberg, Daniela","Mobilization vs. Demobilization Discourses on Social Media","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2020.1820648","https://www.tandfonline.com/doi/full/10.1080/10584609.2020.1820648","","2021-09-03","2022-07-04 14:50:11","2022-07-04 14:50:11","2022-07-04 14:48:58","561-580","","5","38","","Political Communication","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\ARSLGFH2\Kligler-Vilenchik et al. - 2021 - Mobilization vs. Demobilization Discourses on Soci.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IRS78V3L","journalArticle","2020","Huang, Leslie; Perry, Patrick O.; Spirling, Arthur","A General Model of Author “Style” with Application to the UK House of Commons, 1935–2018","Political Analysis","","1047-1987, 1476-4989","10.1017/pan.2019.49","https://www.cambridge.org/core/product/identifier/S1047198719000494/type/journal_article","We consider evidence for the assertion that backbench members of parliament (MPs) in the UK have become less distinctive from one another in terms of their speech. Noting that this claim has considerable normative and substantive implications, we review theory and findings in the area, which are ultimately ambiguous on this question. We then provide a new statistical model of distinctiveness that extends traditional efforts to statistically characterize the “style” of authors and apply it to a corpus of               Hansard               speeches from 1935 to 2018. In the aggregate, we find no evidence for the claim of more homogeneity. But this hides intriguing covariate effects: at the MP-level, panel regression results demonstrate that on average, more senior backbenchers tend to be less “different” in speech terms. We also show, however, that this pattern is changing: in recent times, it is more experienced MPs who speak most distinctively.","2020-07","2022-07-04 14:50:11","2022-07-04 14:50:11","2022-07-04 14:48:58","412-434","","3","28","","Polit. Anal.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F3N73JJX","journalArticle","2021","Thomas, Melanee; Harell, Allison; Rijkhoff, Sanne A.M.; Gosselin, Tania","Gendered News Coverage and Women as Heads of Government","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2020.1784326","https://www.tandfonline.com/doi/full/10.1080/10584609.2020.1784326","","2021-07-04","2022-07-04 14:50:12","2022-07-04 14:50:12","2022-07-04 14:48:58","388-406","","4","38","","Political Communication","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55RZB9L6","journalArticle","2021","Vannoni, Matia; Ash, Elliott; Morelli, Massimo","Measuring Discretion and Delegation in Legislative Texts: Methods and Application to US States","Political Analysis","","1047-1987, 1476-4989","10.1017/pan.2020.9","https://www.cambridge.org/core/product/identifier/S1047198720000091/type/journal_article","Bureaucratic discretion and executive delegation are central topics in political economy and political science. The previous empirical literature has measured discretion and delegation by manually coding large bodies of legislation. Drawing from computational linguistics, we provide an automated procedure for measuring discretion and delegation in legal texts to facilitate large-scale empirical analysis. The method uses information in syntactic parse trees to identify legally relevant provisions, as well as agents and delegated actions. We undertake two applications. First, we produce a measure of bureaucratic discretion by looking at the level of legislative detail for US states and find that this measure increases after reforms giving agencies more independence. This effect is consistent with an agency cost model, where a more independent bureaucracy requires more specific instructions (less discretion) to avoid bureaucratic drift. Second, we construct measures of delegation to governors in state legislation. Consistent with previous estimates using non-text metrics, we find that executive delegation increases under unified government.","2021-01","2022-07-04 14:50:14","2022-07-04 14:50:14","2022-07-04 14:48:58","43-57","","1","29","","Polit. Anal.","Measuring Discretion and Delegation in Legislative Texts","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\9AXDN8W4\Vannoni et al. - 2021 - Measuring Discretion and Delegation in Legislative.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFCDNIN3","journalArticle","2021","Herrmann, Michael; Döring, Holger","Party Positions from Wikipedia Classifications of Party Ideology","Political Analysis","","1047-1987, 1476-4989","10.1017/pan.2021.28","https://www.cambridge.org/core/product/identifier/S1047198721000280/type/journal_article","Abstract             We develop a new measure of party position based on a scaling of ideology tags supplied in infoboxes on political parties’ Wikipedia pages. Assuming a simple model of tag assignment, we estimate the locations of parties and ideologies in a common space. We find that the recovered scale can be interpreted in familiar terms of “left versus right.” Estimated party positions correlate well with ratings of parties’ positions from extant large-scale expert surveys, most strongly with ratings of general left–right ideology. Party position estimates also show high stability in a test–retest scenario. Our results demonstrate that a Wikipedia-based approach yields valid and reliable left–right scores comparable to scores obtained via conventional expert coding methods. It thus provides a measure with potentially unlimited party coverage. Our measurement strategy is also applicable beyond Wikipedia.","2021-08-16","2022-07-04 14:50:15","2022-07-04 14:50:15","2022-07-04 14:48:58","1-20","","","","","Polit. Anal.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\JUUYELRG\Herrmann and Döring - 2021 - Party Positions from Wikipedia Classifications of .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ZQKEZQA","journalArticle","2021","Kim, Jin Woo; Guess, Andrew; Nyhan, Brendan; Reifler, Jason","The Distorting Prism of Social Media: How Self-Selection and Exposure to Incivility Fuel Online Comment Toxicity","Journal of Communication","","0021-9916, 1460-2466","10.1093/joc/jqab034","https://academic.oup.com/joc/article/71/6/922/6363640","Abstract             Though prior studies have analyzed the textual characteristics of online comments about politics, less is known about how selection into commenting behavior and exposure to other people’s comments changes the tone and content of political discourse. This article makes three contributions. First, we show that frequent commenters on Facebook are more likely to be interested in politics, to have more polarized opinions, and to use toxic language in comments in an elicitation task. Second, we find that people who comment on articles in the real world use more toxic language on average than the public as a whole; levels of toxicity in comments scraped from media outlet Facebook pages greatly exceed what is observed in comments we elicit on the same articles from a nationally representative sample. Finally, we demonstrate experimentally that exposure to toxic language in comments increases the toxicity of subsequent comments.","2021-12-14","2022-07-04 14:50:16","2022-07-04 14:50:16","2022-07-04 14:48:58","922-946","","6","71","","","The Distorting Prism of Social Media","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\GAT69S2F\Kim et al. - 2021 - The Distorting Prism of Social Media How Self-Sel.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55XDRZ7F","journalArticle","2021","Walter, Dror; Ophir, Yotam","Strategy Framing in News Coverage and Electoral Success: An Analysis of Topic Model Networks Approach","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2020.1858379","https://www.tandfonline.com/doi/full/10.1080/10584609.2020.1858379","","2021-11-02","2022-07-04 14:50:16","2022-07-04 14:50:16","2022-07-04 14:48:58","707-730","","6","38","","Political Communication","Strategy Framing in News Coverage and Electoral Success","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WMJUDTZT","journalArticle","2020","Wasow, Omar","Agenda Seeding: How 1960s Black Protests Moved Elites, Public Opinion and Voting","American Political Science Review","","0003-0554, 1537-5943","10.1017/S000305542000009X","https://www.cambridge.org/core/product/identifier/S000305542000009X/type/journal_article","How do stigmatized minorities advance agendas when confronted with hostile majorities? Elite theories of influence posit marginal groups exert little power. I propose the concept of agenda seeding to describe how activists use methods like disruption to capture the attention of media and overcome political asymmetries. Further, I hypothesize protest tactics influence how news organizations frame demands. Evaluating black-led protests between 1960 and 1972, I find nonviolent activism, particularly when met with state or vigilante repression, drove media coverage, framing, congressional speech, and public opinion on civil rights. Counties proximate to nonviolent protests saw presidential Democratic vote share increase 1.6–2.5%. Protester-initiated violence, by contrast, helped move news agendas, frames, elite discourse, and public concern toward “social control.” In 1968, using rainfall as an instrument, I find violent protests likely caused a 1.5–7.9% shift among whites toward Republicans and tipped the election. Elites may dominate political communication but hold no monopoly.","2020-08","2022-07-04 14:50:17","2022-07-04 14:50:17","2022-07-04 14:48:58","638-659","","3","114","","Am Polit Sci Rev","Agenda Seeding","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\QHN5DTKH\Wasow - 2020 - Agenda Seeding How 1960s Black Protests Moved Eli.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V5RLV24X","journalArticle","2021","Meyer, Philipp","Explaining Media Coverage of Constitutional Court Decisions in Germany: The Role of Case Characteristics","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2020.1784329","https://www.tandfonline.com/doi/full/10.1080/10584609.2020.1784329","","2021-07-04","2022-07-04 14:50:18","2022-07-04 14:50:18","2022-07-04 14:48:58","426-446","","4","38","","Political Communication","Explaining Media Coverage of Constitutional Court Decisions in Germany","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V4EHIMYW","journalArticle","2022","Bestvater, Samuel E.; Monroe, Burt L.","Sentiment is Not Stance: Target-Aware Opinion Classification for Political Text Analysis","Political Analysis","","1047-1987, 1476-4989","10.1017/pan.2022.10","https://www.cambridge.org/core/product/identifier/S1047198722000109/type/journal_article","Abstract             Sentiment analysis techniques have a long history in natural language processing and have become a standard tool in the analysis of political texts, promising a conceptually straightforward automated method of extracting meaning from textual data by scoring documents on a scale from positive to negative. However, while these kinds of sentiment scores can capture the overall tone of a document, the underlying concept of interest for political analysis is often actually the document’s stance with respect to a given target—how positively or negatively it frames a specific idea, individual, or group—as this reflects the author’s underlying political attitudes. In this paper, we question the validity of approximating author stance through sentiment scoring in the analysis of political texts, and advocate for greater attention to be paid to the conceptual distinction between a document’s sentiment and its stance. Using examples from open-ended survey responses and from political discussions on social media, we demonstrate that in many political text analysis applications, sentiment and stance do not necessarily align, and therefore sentiment analysis methods fail to reliably capture ground-truth document stance, amplifying noise in the data and leading to faulty conclusions.","2022-04-22","2022-07-04 14:50:18","2022-07-04 14:50:18","2022-07-04 14:48:58","1-22","","","","","Polit. Anal.","Sentiment is Not Stance","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\P52USGHH\Bestvater and Monroe - 2022 - Sentiment is Not Stance Target-Aware Opinion Clas.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WJJEVL8X","journalArticle","2019","Benoit, Kenneth; Munger, Kevin; Spirling, Arthur","Measuring and Explaining Political Sophistication through Textual Complexity","American Journal of Political Science","","0092-5853, 1540-5907","10.1111/ajps.12423","https://onlinelibrary.wiley.com/doi/10.1111/ajps.12423","","2019-04","2022-07-04 14:50:19","2022-07-04 14:50:19","2022-07-04 14:48:58","491-508","","2","63","","American Journal of Political Science","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\IQRKDI4V\Benoit et al. - 2019 - Measuring and Explaining Political Sophistication .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7HGDNQ7L","journalArticle","2022","Guo, Lei; Su, Chao; Paik, Sejin; Bhatia, Vibhu; Akavoor, Vidya Prasad; Gao, Ge; Betke, Margrit; Wijaya, Derry","Proposing an Open-Sourced Tool for Computational Framing Analysis of Multilingual Data","Digital Journalism","","2167-0811, 2167-082X","10.1080/21670811.2022.2031241","https://www.tandfonline.com/doi/full/10.1080/21670811.2022.2031241","","2022-02-15","2022-07-04 14:50:20","2022-07-04 14:50:20","2022-07-04 14:48:59","1-22","","","","","Digital Journalism","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I39TIWDD","journalArticle","2020","Roberts, Margaret E.; Stewart, Brandon M.; Nielsen, Richard A.","Adjusting for Confounding with Text Matching","American Journal of Political Science","","0092-5853, 1540-5907","10.1111/ajps.12526","https://onlinelibrary.wiley.com/doi/10.1111/ajps.12526","","2020-10","2022-07-04 14:50:21","2022-07-04 14:50:21","2022-07-04 14:48:59","887-903","","4","64","","American Journal of Political Science","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9T4XX73V","journalArticle","2017","Bail, Christopher A.; Brown, Taylor W.; Mann, Marcus","Channeling Hearts and Minds: Advocacy Organizations, Cognitive-Emotional Currents, and Public Conversation","American Sociological Review","","0003-1224, 1939-8271","10.1177/0003122417733673","http://journals.sagepub.com/doi/10.1177/0003122417733673","Do advocacy organizations stimulate public conversation about social problems by engaging in rational debate, or by appealing to emotions? We argue that rational and emotional styles of communication ebb and flow within public discussions about social problems due to the alternating influence of social contagion and saturation effects. These “cognitive-emotional currents” create an opportunity structure whereby advocacy organizations stimulate more conversation if they produce emotional messages after prolonged rational debate or vice versa. We test this hypothesis using automated text-analysis techniques that measure the frequency of cognitive and emotional language within two advocacy fields on Facebook over 1.5 years, and a web-based application that offered these organizations a complimentary audit of their social media outreach in return for sharing nonpublic data about themselves, their social media audiences, and the broader social context in which they interact. Time-series models reveal strong support for our hypothesis, controlling for 33 confounding factors measured by our Facebook application. We conclude by discussing the implications of our findings for future research on public deliberation, how social contagions relate to each other, and the emerging field of computational social science.","2017-12","2022-07-04 14:50:22","2022-07-04 14:50:22","2022-07-04 14:48:59","1188-1213","","6","82","","Am Sociol Rev","Channeling Hearts and Minds","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\5A7WAE9A\Bail et al. - 2017 - Channeling Hearts and Minds Advocacy Organization.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ERV8D4Y","journalArticle","2016","Lauderdale, Benjamin E.; Herzog, Alexander","Measuring Political Positions from Legislative Speech","Political Analysis","","1047-1987, 1476-4989","10.1093/pan/mpw017","https://www.cambridge.org/core/product/identifier/S1047198700014091/type/journal_article","Existing approaches to measuring political disagreement from text data perform poorly except when applied to narrowly selected texts discussing the same issues and written in the same style. We demonstrate the first viable approach for estimating legislator-specific scores from the entire speech corpus of a legislature, while also producing extensive information about the evolution of speech polarization and politically loaded language. In the Irish Dáil, we show that the dominant dimension of speech variation is government–opposition, with ministers more extreme on this dimension than backbenchers, and a second dimension distinguishing between the establishment and anti-establishment opposition parties. In the U. S. Senate, we estimate a dimension that has moderate within-party correlations with scales based on roll-call votes and campaign donation patterns; however, we observe greater overlap across parties in speech positions than roll-call positions and partisan polarization in speeches varies more clearly in response to major political events.","2016","2022-07-04 14:50:23","2022-07-04 14:50:23","2022-07-04 14:48:59","374-394","","3","24","","Polit. anal.","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\2ZTVWWKN\Lauderdale and Herzog - 2016 - Measuring Political Positions from Legislative Spe.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RTEPT85Q","journalArticle","2021","Meyer-Gutbrod, Joshua; Woolley, John","New Conflicts in the Briefing Room: Using Sentiment Analysis to Evaluate Administration-press Relations from Clinton through Trump","Political Communication","","1058-4609, 1091-7675","10.1080/10584609.2020.1763527","https://www.tandfonline.com/doi/full/10.1080/10584609.2020.1763527","","2021-05-04","2022-07-04 14:50:23","2022-07-04 14:50:23","2022-07-04 14:48:59","241-259","","3","38","","Political Communication","New Conflicts in the Briefing Room","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8S65X69S","journalArticle","2018","Mueller, Hannes; Rauh, Christopher","Reading Between the Lines: Prediction of Political Violence Using Newspaper Text","American Political Science Review","","0003-0554, 1537-5943","10.1017/S0003055417000570","https://www.cambridge.org/core/product/identifier/S0003055417000570/type/journal_article","This article provides a new methodology to predict armed conflict by using newspaper text. Through machine learning, vast quantities of newspaper text are reduced to interpretable topics. These topics are then used in panel regressions to predict the onset of conflict. We propose the use of the within-country variation of these topics to predict the timing of conflict. This allows us to avoid the tendency of predicting conflict only in countries where it occurred before. We show that the within-country variation of topics is a good predictor of conflict and becomes particularly useful when risk in previously peaceful countries arises. Two aspects seem to be responsible for these features. Topics provide depth because they consist of changing, long lists of terms that make them able to capture the changing context of conflict. At the same time, topics provide width because they are summaries of the full text, including stabilizing factors.","2018-05","2022-07-04 14:50:24","2022-07-04 14:50:24","2022-07-04 14:48:59","358-375","","2","112","","Am Polit Sci Rev","Reading Between the Lines","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\V69YVL8D\Mueller and Rauh - 2018 - Reading Between the Lines Prediction of Political.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BDYKWSYC","journalArticle","2018","Catalinac, Amy","Positioning under Alternative Electoral Systems: Evidence from Japanese Candidate Election Manifestos","American Political Science Review","","0003-0554, 1537-5943","10.1017/S0003055417000399","https://www.cambridge.org/core/product/identifier/S0003055417000399/type/journal_article","We study a core question of interest in political science: Do candidates position themselves differently under different electoral systems and is their positioning in line with the expectations of spatial theories? We use validated estimates of candidate ideological positions derived from quantitative scaling of 7,497 Japanese-language election manifestos written by the near universe of candidates who competed in the eight House of Representatives elections held on either side of Japan’s 1994 electoral reform. Leveraging variation before and after Japan’s electoral reform, as well as within each electoral system, we find that candidates converge in single-member districts and diverge in multimember districts, and converge on copartisans when not faced with intraparty competition and diverge when they do. Our study helps to clarify debates about the effects of electoral systems on ideological polarization and party cohesion in Japan and more generally.","2018-02","2022-07-04 14:50:24","2022-07-04 14:50:24","2022-07-04 14:48:59","31-48","","1","112","","Am Polit Sci Rev","Positioning under Alternative Electoral Systems","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\DGZYB4UN\Catalinac - 2018 - Positioning under Alternative Electoral Systems E.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IVEBIE76","journalArticle","2020","Anastasopoulos, L. Jason; Bertelli, Anthony M.","Understanding Delegation Through Machine Learning: A Method and Application to the European Union","American Political Science Review","","0003-0554, 1537-5943","10.1017/S0003055419000522","https://www.cambridge.org/core/product/identifier/S0003055419000522/type/journal_article","Delegation of powers represents a grant of authority by politicians to one or more agents whose powers are determined by the conditions in enabling statutes. Extant empirical studies of this problem have relied on labor-intensive content analysis that ultimately restricts our knowledge of how delegation has responded to politics and institutional change in recent years. We present a machine learning approach to the empirical estimation of authority and constraint in European Union (EU) legislation, and demonstrate its ability to accurately generate the same discretionary measures used in an original study directly using all EU directives and regulations enacted between 1958–2017. We assess validity by training our classifier on a random sample of only 10% of hand-coded provisions and replicating an important substantive finding. While our principal interest lies in delegation, our method is extensible to any context in which human coding has been profitably produced.","2020-02","2022-07-04 14:50:25","2022-07-04 14:50:25","2022-07-04 14:48:59","291-301","","1","114","","Am Polit Sci Rev","Understanding Delegation Through Machine Learning","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\DQ9XE7W6\Anastasopoulos and Bertelli - 2020 - Understanding Delegation Through Machine Learning.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5UP737NX","journalArticle","2021","Haßler, Jörg; Kümpel, Anna Sophie; Keller, Jessica","Instagram and political campaigning in the 2017 German federal election. A quantitative content analysis of German top politicians’ and parliamentary parties’ posts","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2021.1954974","https://www.tandfonline.com/doi/full/10.1080/1369118X.2021.1954974","","2021-07-31","2022-07-04 14:50:25","2022-07-04 14:50:25","2022-07-04 14:48:59","1-21","","","","","Information, Communication & Society","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SMIULPUF","journalArticle","2018","Rauh, Christian","Validating a sentiment dictionary for German political language—a workbench note","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2018.1485608","https://www.tandfonline.com/doi/full/10.1080/19331681.2018.1485608","","2018-10-02","2022-07-04 14:50:26","2022-07-04 14:50:26","2022-07-04 14:48:59","319-343","","4","15","","Journal of Information Technology & Politics","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\DURK7FU4\Rauh - 2018 - Validating a sentiment dictionary for German polit.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49KSSMA9","journalArticle","2022","Xu, Zhan; Laffidy, Mary; Ellis, Lauren","Clickbait for climate change: comparing emotions in headlines and full-texts and their engagement","Information, Communication & Society","","1369-118X, 1468-4462","10.1080/1369118X.2022.2050416","https://www.tandfonline.com/doi/full/10.1080/1369118X.2022.2050416","","2022-03-13","2022-07-04 14:50:26","2022-07-04 14:50:26","2022-07-04 14:48:59","1-18","","","","","Information, Communication & Society","Clickbait for climate change","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HEI2TIXD","journalArticle","2021","Asbury-Kimmel, Victoria; Chang, Keng-Chi; McCabe, Katherine T; Munger, Kevin; Ventura, Tiago","The Effect of Streaming Chat on Perceptions of Political Debates","Journal of Communication","","0021-9916, 1460-2466","10.1093/joc/jqab041","https://academic.oup.com/joc/article/71/6/947/6415947","Abstract             Broadcast media consumption is becoming more social. Many online video “livestreams” come with embedded livestreaming chatboxes, uniting the on-screen and social components. We investigate how streaming chat shapes perceptions of political events. We conducted a field experiment during the September 2019 Democratic Primary Debate where subjects were assigned to view the debate with or without streaming chat. We use text analyses to characterize the frequency, toxicity, and tone of comments in the chat. Our experimental findings indicate that Democratic subjects assigned to the Facebook (social) chat condition reported lower affect toward Democrats and a worse viewing experience, aligned with the toxic and overwhelming nature of the chat. The polarity of candidate-directed comments also influenced candidate evaluations and perceived performance in the polls. This suggests that consumers of mass media will be both more immediately affected by social feedback and likely to make inferences about the experiences of their fellow consumers.","2021-12-14","2022-07-04 14:50:27","2022-07-04 14:50:27","2022-07-04 14:49:00","947-974","","6","71","","","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2VXX7UIG","journalArticle","2018","Broersma, Marcel; Harbers, Frank","Exploring Machine Learning to Study the Long-Term Transformation of News: Digital newspaper archives, journalism history, and algorithmic transparency","Digital Journalism","","2167-0811, 2167-082X","10.1080/21670811.2018.1513337","https://www.tandfonline.com/doi/full/10.1080/21670811.2018.1513337","","2018-10-21","2022-07-04 14:50:27","2022-07-04 14:50:27","2022-07-04 14:49:00","1150-1164","","9","6","","Digital Journalism","Exploring Machine Learning to Study the Long-Term Transformation of News","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\ERLD6Z4T\Broersma and Harbers - 2018 - Exploring Machine Learning to Study the Long-Term .pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7Y5FYSSG","journalArticle","2019","Vasko, Vidar; Trilling, Damian","A permanent campaign? Tweeting differences among members of Congress between campaign and routine periods","Journal of Information Technology & Politics","","1933-1681, 1933-169X","10.1080/19331681.2019.1657046","https://www.tandfonline.com/doi/full/10.1080/19331681.2019.1657046","","2019-10-02","2022-07-04 14:50:28","2022-07-04 14:50:28","2022-07-04 14:49:00","342-359","","4","16","","Journal of Information Technology & Politics","A permanent campaign?","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\birkenls\Zotero\storage\KCRDD6ZD\Vasko and Trilling - 2019 - A permanent campaign Tweeting differences among m.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6DJAH5YX","journalArticle","2016","Sieberer, Ulrich; Meißner, Peter; Keh, Julia F.; Müller, Wolfgang C.","Mapping and Explaining Parliamentary Rule Changes in Europe: A Research Program: Mapping and Explaining Parliamentary Rule Changes","Legislative Studies Quarterly","","03629805","10.1111/lsq.12106","https://onlinelibrary.wiley.com/doi/10.1111/lsq.12106","","2016-02","2022-07-04 14:50:29","2022-07-04 14:50:29","2022-07-04 14:49:00","61-88","","1","41","","Legislative Studies Quarterly","Mapping and Explaining Parliamentary Rule Changes in Europe","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
